RefNo,Time_Stamp,X_Acceleration,Y_Acceleration,Z_Acceleration,AmbientTemp,BeltTemp,MotorCurrent,DrivenRPM,DriveRPM
5374,2019_04_12 18:53:05,0.3923,-0.3923,7.5315,32.19,32.35,5.615,660,960
5375,2019_04_12 18:53:06,-0.7061,2.1575,8.1199,32.19,32.45,5.615,660,900
5376,2019_04_12 18:53:07,4.2365,0.5884,7.9238,32.19,32.35,5.713,720,900
5377,2019_04_12 18:53:08,4.1188,0.0785,8.316,32.19,32.41,5.713,660,960
5378,2019_04_12 18:53:09,-0.1177,-1.216,7.4923,32.17,32.39,6.152,660,900
5379,2019_04_12 18:53:10,-1.8437,-0.9807,8.3945,32.17,32.41,5.566,720,900
5380,2019_04_12 18:53:11,-0.9414,-2.9812,7.4138,32.19,32.45,6.25,660,960
5381,2019_04_12 18:53:12,2.4713,-1.9613,8.3553,32.19,32.35,6.152,660,900
5382,2019_04_12 18:53:13,3.2166,-1.7652,8.0022,32.19,32.45,5.127,720,900
5383,2019_04_12 18:53:14,-1.2553,-0.4707,7.5707,32.21,32.39,5.518,660,960
5384,2019_04_12 18:53:15,-0.9807,-3.6481,7.2961,32.21,32.49,5.664,660,900
5385,2019_04_12 18:53:16,3.295,-3.1774,7.5315,32.19,32.39,5.322,720,900
5386,2019_04_12 18:53:17,1.0199,-1.4906,7.4923,32.19,32.41,5.42,660,900
5387,2019_04_12 18:53:18,1.5298,-2.2359,7.9238,32.17,32.45,5.42,660,960
5388,2019_04_12 18:53:19,-1.3729,-1.6083,7.0216,32.19,32.47,5.42,720,900
5389,2019_04_12 18:53:20,2.1967,-2.432,8.1199,32.19,32.41,5.615,660,900
5390,2019_04_12 18:53:21,-0.5099,-3.2558,7.9238,32.17,32.45,5.273,660,960
5391,2019_04_12 18:53:22,2.0006,-2.1575,7.6884,32.19,32.45,5.42,720,900
5392,2019_04_12 18:53:23,-0.1569,2.3144,8.3945,32.17,32.47,5.371,660,900
5393,2019_04_12 18:53:24,-0.4315,0.3923,8.6299,32.19,32.47,5.371,690,960
5394,2019_04_12 18:53:25,-0.9022,-1.0591,7.8453,32.17,32.45,5.664,690,900
5395,2019_04_12 18:53:26,1.1376,0,8.5906,32.19,32.47,5.42,660,900
5396,2019_04_12 18:53:27,-0.353,-3.1381,7.5707,32.19,32.49,5.713,660,960
5397,2019_04_12 18:53:28,2.7066,-3.3735,7.4923,32.19,32.45,5.469,720,900
5398,2019_04_12 18:53:29,1.726,1.4514,8.5514,32.17,32.41,5.811,660,900
5399,2019_04_12 18:53:30,-0.4707,-5.5702,7.5707,32.19,32.49,5.176,660,930
5400,2019_04_12 18:53:31,-0.5492,-1.1768,7.4923,32.19,32.49,5.664,720,930
5401,2019_04_12 18:53:32,2.589,-3.4912,7.4923,32.19,32.49,5.518,660,900
5402,2019_04_12 18:53:33,0.1177,-0.7453,8.3553,32.19,32.41,5.322,660,900
5403,2019_04_12 18:53:34,-0.5884,-1.6083,7.8845,32.17,32.41,5.225,720,960
5404,2019_04_12 18:53:35,1.9221,-0.4707,8.1591,32.19,32.53,5.322,660,900
5405,2019_04_12 18:53:36,0.9022,-1.0199,8.8652,32.19,32.53,5.225,660,900
5406,2019_04_12 18:53:37,1.4122,2.8243,8.2376,32.15,32.49,5.42,720,960
5407,2019_04_12 18:53:38,0.3923,1.1376,7.8061,32.19,32.45,5.518,660,900
5408,2019_04_12 18:53:39,0.0392,-2.1182,8.3945,32.17,32.55,5.42,660,900
5409,2019_04_12 18:53:40,-0.1569,-3.2166,7.2961,32.19,32.47,5.664,720,960
5410,2019_04_12 18:53:41,2.7851,-3.3343,7.3354,32.17,32.55,5.908,660,900
5411,2019_04_12 18:53:43,-1.2553,-1.0591,8.1984,32.19,32.49,5.176,660,900
5412,2019_04_12 18:53:43,0.8238,1.4906,7.4531,32.17,32.53,5.811,720,900
5413,2019_04_12 18:53:45,0.1961,-0.353,7.9238,32.19,32.59,5.664,660,960
5414,2019_04_12 18:53:45,0.7061,-3.1774,7.4531,32.17,32.53,5.664,660,900
5415,2019_04_12 18:53:47,1.9221,-1.4906,8.0807,32.19,32.49,5.566,720,900
5416,2019_04_12 18:53:47,-0.1177,-2.2751,7.9238,32.15,32.49,5.908,660,960
5417,2019_04_12 18:53:49,0.353,-3.2558,7.5315,32.15,32.49,6.25,660,900
5418,2019_04_12 18:53:49,0.8238,1.1376,8.1984,32.17,32.53,6.152,720,900
5419,2019_04_12 18:53:51,2.8243,-2.432,8.0415,32.17,32.55,5.273,660,900
5420,2019_04_12 18:53:51,-0.0392,0.863,8.5906,32.15,32.67,5.42,660,960
5421,2019_04_12 18:53:53,1.6475,0.863,8.1591,32.21,32.61,5.176,660,900
5422,2019_04_12 18:53:53,3.9227,-2.079,7.5315,32.17,32.67,5.518,720,900
5423,2019_04_12 18:53:55,1.6083,-0.1961,8.4729,32.17,32.53,5.371,660,900
5424,2019_04_12 18:53:55,-0.7845,-3.5696,8.1199,32.21,32.63,5.957,660,960
5425,2019_04_12 18:53:57,-0.9022,-4.3934,8.2768,32.17,32.63,6.055,720,900
5426,2019_04_12 18:53:57,3.2558,-4.2757,7.6492,32.17,32.63,5.713,660,900
5427,2019_04_12 18:53:59,-0.4315,1.6475,7.5315,32.19,32.71,5.078,660,930
5428,2019_04_12 18:53:59,1.3337,-1.1376,7.963,32.19,32.63,6.006,690,930
5429,2019_04_12 18:54:01,1.6475,-0.1961,8.0415,32.19,32.69,6.055,690,900
5430,2019_04_12 18:54:02,0.1177,1.0199,8.0022,32.21,32.69,4.98,660,900
5431,2019_04_12 18:54:03,1.6083,0.3138,8.3553,32.21,32.69,5.078,660,900
5432,2019_04_12 18:54:04,-0.1177,0.7061,8.7083,32.19,32.55,5.811,720,960
5433,2019_04_12 18:54:05,1.0199,-1.3729,7.4923,32.17,32.49,5.322,660,900
5434,2019_04_12 18:54:06,3.5696,-4.5111,7.2177,32.19,32.61,5.029,660,900
5435,2019_04_12 18:54:07,0.0785,-1.8829,7.963,32.19,32.63,5.664,690,900
5436,2019_04_12 18:54:08,1.216,0.9022,8.5906,32.21,32.71,6.055,690,960
5437,2019_04_12 18:54:09,0.7061,0.1569,7.6884,32.21,32.69,5.957,660,900
5438,2019_04_12 18:54:10,-0.1961,-2.589,8.1984,32.21,32.67,5.566,660,900
5439,2019_04_12 18:54:11,1.0199,-0.1177,8.0415,32.21,32.61,5.322,720,900
5440,2019_04_12 18:54:12,1.8044,0.9022,8.0022,32.19,32.55,5.176,660,900
5441,2019_04_12 18:54:13,3.2558,-1.8829,7.5707,32.21,32.67,5.908,660,960
5442,2019_04_12 18:54:14,3.8834,-0.6669,8.2768,32.21,32.61,5.273,660,900
5443,2019_04_12 18:54:15,2.7066,-2.079,8.1591,32.23,32.63,5.127,720,900
5444,2019_04_12 18:54:16,0.9807,-2.1182,8.0022,32.23,32.67,5.664,660,900
5445,2019_04_12 18:54:17,-0.6276,-0.2746,7.0608,32.21,32.61,5.859,660,900
5446,2019_04_12 18:54:18,-1.0199,-0.7061,7.7669,32.23,32.63,5.811,660,960
5447,2019_04_12 18:54:19,2.8243,-2.8635,7.2961,32.21,32.71,5.029,720,900
5448,2019_04_12 18:54:20,-0.9807,-2.589,7.2961,32.21,32.71,5.469,660,900
5449,2019_04_12 18:54:21,-0.3138,-1.0591,7.7276,32.23,32.69,5.176,660,900
5450,2019_04_12 18:54:22,0.4707,0.1961,8.1984,32.19,32.67,5.42,660,900
5451,2019_04_12 18:54:23,-0.0392,-1.2553,7.5315,32.21,32.69,5.566,720,960
5452,2019_04_12 18:54:24,-0.3923,-0.1569,7.7669,32.21,32.61,5.859,660,900
5453,2019_04_12 18:54:25,3.4912,0.863,7.8453,32.19,32.75,5.859,660,900
5454,2019_04_12 18:54:26,-0.4707,0.0392,7.5315,32.23,32.69,5.322,660,900
5455,2019_04_12 18:54:27,-0.6276,0.9414,8.3945,32.23,32.75,5.908,720,900
5456,2019_04_12 18:54:28,-0.1177,-2.432,7.7669,32.23,32.69,5.176,660,960
5457,2019_04_12 18:54:29,3.4127,-3.6088,8.0807,32.23,32.69,5.078,660,900
5458,2019_04_12 18:54:30,-0.6276,3.2166,8.1591,32.23,32.71,5.518,720,900
5459,2019_04_12 18:54:31,1.3729,-2.0398,8.0807,32.23,32.71,5.469,660,960
5460,2019_04_12 18:54:32,2.942,1.6083,8.2768,32.21,32.69,5.127,660,900
5461,2019_04_12 18:54:33,-1.2945,1.8437,7.8061,32.21,32.75,5.908,690,900
5462,2019_04_12 18:54:34,1.216,2.589,8.6691,32.23,32.69,4.98,690,900
5463,2019_04_12 18:54:35,1.6083,2.2751,8.8652,32.23,32.69,5.127,660,960
5464,2019_04_12 18:54:36,1.216,-0.5884,8.2768,32.23,32.71,5.664,660,900
5465,2019_04_12 18:54:37,1.7652,-1.6475,7.8453,32.23,32.69,5.273,720,900
5466,2019_04_12 18:54:38,-1.0983,-3.3735,7.8453,32.21,32.81,5.469,660,900
5467,2019_04_12 18:54:39,0.0392,-1.5691,7.7276,32.23,32.69,5.225,660,930
5468,2019_04_12 18:54:40,1.216,-2.3144,7.6884,32.21,32.67,5.859,660,930
5469,2019_04_12 18:54:41,4.5895,-6.0017,8.3553,32.19,32.69,5.176,720,900
5470,2019_04_12 18:54:42,-1.7652,2.2359,8.1984,32.21,32.81,5.713,660,900
5471,2019_04_12 18:54:43,-0.3923,0,7.4138,32.19,32.67,5.957,660,900
5472,2019_04_12 18:54:44,3.1381,-0.9807,8.1984,32.21,32.75,5.273,690,960
5473,2019_04_12 18:54:45,0.4315,0.3923,7.7276,32.21,32.77,5.566,690,900
5474,2019_04_12 18:54:46,-0.0392,-0.8238,7.6884,32.23,32.81,5.176,660,900
5475,2019_04_12 18:54:47,2.942,-3.1381,7.8845,32.19,32.63,5.664,660,900
5476,2019_04_12 18:54:48,3.3343,4.2365,8.7083,32.21,32.75,5.664,720,960
5477,2019_04_12 18:54:49,1.1768,2.432,8.7475,32.21,32.69,5.42,660,900
5478,2019_04_12 18:54:50,1.726,-3.1774,7.8845,32.23,32.85,5.273,660,900
5479,2019_04_12 18:54:51,1.8829,-0.9022,7.963,32.21,32.85,5.566,660,900
5480,2019_04_12 18:54:52,1.1768,2.432,8.2376,32.21,32.69,5.322,720,900
5481,2019_04_12 18:54:53,1.3337,-1.1768,7.5707,32.21,32.75,5.762,660,900
5482,2019_04_12 18:54:54,0.2746,-1.7652,8.1199,32.21,32.75,5.078,660,900
5483,2019_04_12 18:54:55,1.0983,-1.6083,7.8845,32.19,32.71,5.566,660,900
5484,2019_04_12 18:54:56,0.5884,2.0398,7.6884,32.19,32.81,5.078,660,900
5485,2019_04_12 18:54:57,0.7061,-2.0398,7.963,32.21,32.83,5.127,660,900
5486,2019_04_12 18:54:58,0.9414,-3.2558,7.6492,32.23,32.85,5.225,660,900
5487,2019_04_12 18:54:59,1.2945,0.7453,7.2177,32.21,32.89,5.127,660,900
5488,2019_04_12 18:55:00,1.3729,-3.3343,8.1591,32.19,32.85,5.762,690,900
5489,2019_04_12 18:55:01,0.6669,-1.1376,7.9238,32.19,32.71,4.98,690,900
5490,2019_04_12 18:55:02,0.6669,-1.4514,7.2961,32.23,32.83,5.371,660,900
5491,2019_04_12 18:55:03,0.6276,-0.0392,7.9238,32.21,32.85,5.615,660,900
5492,2019_04_12 18:55:04,0.2354,-0.3923,7.1392,32.19,32.85,4.883,660,900
5493,2019_04_12 18:55:05,0.9807,-3.3735,8.1199,32.21,32.85,5.127,660,900
5494,2019_04_12 18:55:06,1.0983,-1.2945,7.4531,32.21,32.83,5.322,660,900
5495,2019_04_12 18:55:07,0.863,-2.6282,7.5315,32.25,32.89,5.322,660,900
5496,2019_04_12 18:55:08,0.5099,-0.0392,7.6492,32.21,32.83,5.225,660,900
5497,2019_04_12 18:55:09,1.0199,-2.079,7.61,32.21,32.85,5.176,660,900
5498,2019_04_12 18:55:10,0.0392,-1.8829,7.61,32.17,32.77,5.859,660,900
5499,2019_04_12 18:55:11,1.0591,-0.8238,7.8453,32.21,32.83,5.225,660,900
5500,2019_04_12 18:55:12,1.4514,-0.9807,7.6492,32.19,32.85,5.225,660,900
5501,2019_04_12 18:55:13,2.079,-0.353,8.2376,32.21,32.85,5.713,660,840
5502,2019_04_12 18:55:14,1.9613,-3.6481,7.8453,32.25,32.83,5.225,660,900
5503,2019_04_12 18:55:15,1.4514,-3.0989,7.6492,32.21,32.83,5.811,660,900
5504,2019_04_12 18:55:16,1.3337,-0.6276,7.8845,32.21,32.75,5.225,660,900
5505,2019_04_12 18:55:17,-0.1569,0.3138,7.5707,32.21,32.89,5.469,660,900
5506,2019_04_12 18:55:18,1.2945,-0.5884,7.4531,32.19,32.85,5.371,660,900
5507,2019_04_12 18:55:19,1.2945,0.5492,7.8845,32.21,32.85,5.127,690,900
5508,2019_04_12 18:55:20,-0.7453,0.9022,7.8061,32.19,32.91,5.225,690,900
5509,2019_04_12 18:55:21,0.7061,-1.2945,7.5707,32.21,32.91,5.469,660,900
5510,2019_04_12 18:55:22,2.2751,-1.0983,8.1984,32.21,32.89,5.322,660,900
5511,2019_04_12 18:55:23,1.0199,0.5492,8.0022,32.21,32.91,5.811,660,900
5512,2019_04_12 18:55:24,0.9807,-1.2553,7.0608,32.23,32.95,5.029,660,900
5513,2019_04_12 18:55:25,0.8238,-1.3729,7.7276,32.23,32.91,4.98,660,900
5514,2019_04_12 18:55:26,0.6276,-1.2553,7.4923,32.21,32.81,5.811,660,900
5515,2019_04_12 18:55:27,1.216,-0.3138,8.1199,32.21,32.95,5.225,660,900
5516,2019_04_12 18:55:28,0.863,-1.8829,7.5315,32.23,32.89,5.273,660,840
5517,2019_04_12 18:55:29,0.2746,-1.726,7.4923,32.19,32.83,5.469,660,900
5518,2019_04_12 18:55:30,1.4514,-2.2751,7.5315,32.23,32.83,5.371,660,900
5519,2019_04_12 18:55:31,-0.0785,-3.295,7.7669,32.23,32.91,5.859,660,900
5520,2019_04_12 18:55:32,1.4122,-1.8437,7.9238,32.25,32.85,5.615,660,900
5521,2019_04_12 18:55:33,1.0199,-3.5696,7.2961,32.19,32.89,5.273,690,900
5522,2019_04_12 18:55:34,1.8044,-2.2751,7.963,32.21,32.85,5.371,690,900
5523,2019_04_12 18:55:35,1.3729,0.2746,8.0807,32.21,32.89,5.371,660,900
5524,2019_04_12 18:55:36,1.1376,-3.6481,8.1591,32.23,32.95,5.42,660,900
5525,2019_04_12 18:55:37,0.8238,-0.0392,8.7475,32.21,32.91,5.762,660,900
5526,2019_04_12 18:55:38,0.3138,-1.4122,7.7276,32.21,32.95,5.127,660,900
5527,2019_04_12 18:55:39,0,-1.3337,8.0415,32.23,32.91,4.932,660,900
5528,2019_04_12 18:55:40,1.6083,0.353,7.8453,32.25,32.85,5.811,660,900
5529,2019_04_12 18:55:41,-0.2354,-2.1182,8.1199,32.19,32.89,5.469,660,900
5530,2019_04_12 18:55:42,1.9221,1.7652,7.8845,32.21,32.95,5.713,660,900
5531,2019_04_12 18:55:43,1.726,-1.3337,7.6884,32.21,32.91,5.469,690,900
5532,2019_04_12 18:55:44,1.9613,-0.9022,7.8845,32.23,32.89,5.615,690,900
5533,2019_04_12 18:55:45,1.5691,-3.6481,8.4337,32.25,32.85,5.664,660,900
5534,2019_04_12 18:55:46,1.8437,-3.0597,7.9238,32.25,32.95,5.957,660,900
5535,2019_04_12 18:55:47,1.8437,0.7845,8.4337,32.25,32.91,5.176,660,900
5536,2019_04_12 18:55:48,0.7845,0.0785,7.7669,32.21,32.89,5.225,660,900
5537,2019_04_12 18:55:49,0.8238,-3.3735,7.963,32.21,32.89,4.98,660,900
5538,2019_04_12 18:55:50,2.3144,-1.4906,8.0807,32.21,32.89,5.615,660,900
5539,2019_04_12 18:55:51,1.9221,-2.7459,8.2376,32.23,32.95,5.713,660,900
5540,2019_04_12 18:55:52,-0.6276,-0.3138,7.963,32.23,32.95,5.518,660,900
5541,2019_04_12 18:55:53,1.3337,-1.2945,7.9238,32.21,32.91,5.908,660,900
5542,2019_04_12 18:55:54,-0.0392,-0.6276,8.1984,32.21,32.95,5.371,660,900
5543,2019_04_12 18:55:55,1.6867,-0.5099,8.6299,32.21,32.95,5.518,660,900
5544,2019_04_12 18:55:56,0.9414,0.5492,8.5514,32.25,32.97,5.225,660,900
5545,2019_04_12 18:55:57,1.5691,-4.6287,7.5707,32.23,32.85,5.371,660,900
5546,2019_04_12 18:55:58,1.0591,-1.8044,8.0022,32.23,32.95,4.932,720,870
5547,2019_04_12 18:55:59,0.0392,-0.4315,7.3354,32.19,32.95,5.127,660,870
5548,2019_04_12 18:56:00,1.1768,-2.4713,7.8453,32.21,32.97,5.664,660,900
5549,2019_04_12 18:56:01,0.6276,-2.7066,6.7862,32.23,32.99,5.811,660,900
5550,2019_04_12 18:56:02,1.726,-2.2751,7.9238,32.23,32.85,5.029,660,900
5551,2019_04_12 18:56:03,2.1182,0.353,8.4729,32.23,32.95,5.762,660,900
5552,2019_04_12 18:56:04,1.0983,3.4127,8.3553,32.23,32.97,5.42,660,900
5553,2019_04_12 18:56:05,1.4122,-2.7851,7.6884,32.21,32.95,5.225,660,900
5554,2019_04_12 18:56:06,0.8238,-4.0403,7.5315,32.23,32.99,5.176,660,900
5555,2019_04_12 18:56:07,1.216,1.7652,8.5122,32.21,32.91,5.127,660,900
5556,2019_04_12 18:56:08,1.5298,0.6669,7.8453,32.23,32.97,5.811,660,900
5557,2019_04_12 18:56:09,1.0591,-2.0398,8.0807,32.21,32.97,5.518,660,900
5558,2019_04_12 18:56:10,0.4315,4.2365,8.4729,32.25,33.03,5.762,660,840
5559,2019_04_12 18:56:11,0.4315,-0.4707,7.8061,32.21,32.95,5.518,660,900
5560,2019_04_12 18:56:12,1.1376,-1.5691,7.6492,32.21,32.99,5.859,660,900
5561,2019_04_12 18:56:13,0.7845,-0.6276,7.6492,32.21,32.95,5.859,660,900
5562,2019_04_12 18:56:14,0.6669,2.0398,8.0415,32.21,32.95,5.908,660,900
5563,2019_04_12 18:56:15,1.216,-2.1967,8.0415,32.23,33.03,5.566,660,900
5564,2019_04_12 18:56:16,1.4122,-2.2751,7.7669,32.21,33.05,5.176,660,900
5565,2019_04_12 18:56:17,1.2945,-0.5884,7.7669,32.23,32.97,5.078,660,900
5566,2019_04_12 18:56:18,1.0591,-1.1768,7.8453,32.21,32.95,5.127,660,900
5567,2019_04_12 18:56:19,1.0199,-0.6276,7.8453,32.23,32.99,5.566,660,900
5568,2019_04_12 18:56:20,1.6475,-1.8829,7.4923,32.23,32.95,5.176,690,900
5569,2019_04_12 18:56:21,0.5492,0.1177,8.0415,32.21,32.95,5.078,660,840
5570,2019_04_12 18:56:22,1.2553,-1.3729,7.8845,32.21,32.95,5.322,690,900
5571,2019_04_12 18:56:23,0.353,-4.4326,7.2177,32.23,32.99,5.029,660,900
6031,2019_04_12 19:59:29,0.863,-1.0199,7.2569,31.95,31.69,6.348,660,900
6032,2019_04_12 19:59:30,1.4514,0.1177,8.0807,31.97,31.69,5.957,720,960
6033,2019_04_12 19:59:30,0.9022,-2.2751,7.2961,31.93,31.61,6.201,660,930
6037,2019_04_12 19:59:33,2.589,-0.9022,7.7669,31.95,31.71,6.348,660,900
6038,2019_04_12 19:59:33,0.9022,0.7453,8.0415,31.93,31.67,5.957,720,960
6039,2019_04_12 19:59:34,0.3923,-0.4707,7.3746,31.95,31.69,6.201,660,930
6040,2019_04_12 19:59:34,2.2751,-3.0204,7.8061,31.95,31.77,6.494,690,930
6041,2019_04_12 19:59:35,0.5492,-1.5691,7.6492,31.95,31.75,6.494,720,960
6042,2019_04_12 19:59:35,1.9613,-6.1193,7.7669,31.95,31.67,5.908,720,900
6043,2019_04_12 19:59:36,0.6669,-1.8437,7.7276,31.93,31.69,5.762,660,960
6044,2019_04_12 19:59:37,2.589,-2.1182,7.7276,31.95,31.71,5.859,720,960
6045,2019_04_12 19:59:37,0.9414,0.9807,8.5122,31.95,31.81,5.762,720,900
6046,2019_04_12 19:59:38,0.2746,-2.8243,7.2961,31.93,31.67,6.396,660,960
6047,2019_04_12 19:59:38,1.1376,-2.3536,7.4531,31.95,31.77,5.811,720,960
6048,2019_04_12 19:59:39,1.3337,-4.2757,7.7276,31.93,31.69,6.592,720,900
6049,2019_04_12 19:59:39,1.8829,-2.2359,8.2376,31.95,31.71,5.371,660,960
6050,2019_04_12 19:59:40,1.2553,0.6669,7.5707,31.95,31.69,6.152,720,960
6051,2019_04_12 19:59:41,1.3337,-0.3923,7.9238,31.93,31.77,6.055,660,900
6052,2019_04_12 19:59:42,0.9807,0.7845,8.0022,31.93,31.75,5.664,720,960
6053,2019_04_12 19:59:43,0.9022,-0.2354,7.8453,31.93,31.81,5.908,720,900
6054,2019_04_12 19:59:44,1.0199,3.4912,8.5906,31.93,31.77,5.615,660,960
6055,2019_04_12 19:59:45,-0.2354,0.5884,8.1199,31.99,31.77,5.713,720,960
6056,2019_04_12 19:59:46,0.7061,-1.4514,8.4729,31.95,31.83,5.957,720,900
6057,2019_04_12 19:59:47,0.1177,-1.9221,7.6492,31.97,31.83,6.055,660,960
6058,2019_04_12 19:59:48,1.2945,-1.6083,8.2376,31.93,31.75,6.299,720,900
6059,2019_04_12 19:59:49,0.4315,-2.4713,8.1591,31.93,31.69,5.615,660,960
6060,2019_04_12 19:59:50,0.4707,-3.0204,7.7669,31.93,31.81,6.201,720,960
6061,2019_04_12 19:59:51,0.6669,-1.216,7.7669,31.91,31.85,6.055,720,900
6062,2019_04_12 19:59:52,1.4514,-1.3729,8.316,31.95,31.77,5.566,660,960
6063,2019_04_12 19:59:53,0.9414,-2.7459,7.7669,31.93,31.85,5.762,720,900
6064,2019_04_12 19:59:54,1.0591,2.3536,8.0807,31.97,31.83,6.201,690,960
6065,2019_04_12 19:59:55,1.3337,-2.6674,7.8845,31.91,31.81,5.469,690,960
6066,2019_04_12 19:59:56,0.5099,-2.3536,7.7669,31.95,31.89,6.055,720,900
6067,2019_04_12 19:59:57,0.353,-5.884,7.1392,31.93,31.77,5.469,660,960
6068,2019_04_12 19:59:58,0.7845,-0.8238,7.8061,31.95,31.95,5.664,720,960
6069,2019_04_12 19:59:59,2.2359,1.1376,8.0415,31.95,31.95,5.908,720,900
6070,2019_04_12 20:00:00,1.6083,0.1569,8.1591,31.95,31.95,5.518,660,960
6071,2019_04_12 20:00:01,1.1376,-0.9022,7.6884,31.99,31.91,5.811,720,900
6072,2019_04_12 20:00:02,1.4514,-3.805,7.5315,31.97,31.85,5.908,690,960
6073,2019_04_12 20:00:03,1.5691,-1.4514,7.8061,31.95,31.95,5.42,690,960
6074,2019_04_12 20:00:04,0.3923,-3.5696,8.0022,31.95,31.85,5.42,720,900
6075,2019_04_12 20:00:05,1.4122,-1.9221,7.9238,31.91,31.91,5.713,660,960
6076,2019_04_12 20:00:06,1.6867,-2.1182,7.5315,31.93,31.91,5.811,720,900
6077,2019_04_12 20:00:07,2.2751,-0.4315,7.8845,31.93,31.91,6.152,720,960
6078,2019_04_12 20:00:08,1.0591,-0.9414,7.8061,31.95,31.95,5.225,660,960
6079,2019_04_12 20:00:09,1.8044,-4.5503,7.8453,31.95,31.95,5.42,720,900
6080,2019_04_12 20:00:10,0.3138,-3.0204,8.5122,31.93,31.91,5.469,690,960
6081,2019_04_12 20:00:11,1.8044,-0.9022,7.4138,31.93,31.91,5.859,690,900
6082,2019_04_12 20:00:12,0.4707,-2.432,7.9238,31.93,31.95,6.152,720,960
6083,2019_04_12 20:00:13,1.4514,-3.3343,7.8061,31.93,31.91,6.152,660,960
6084,2019_04_12 20:00:14,1.726,-2.6282,8.8652,31.91,31.95,6.104,720,900
6085,2019_04_12 20:00:15,1.216,-2.8635,7.6884,31.95,31.95,6.055,690,960
6086,2019_04_12 20:00:16,0.7845,0.0785,7.6492,31.95,31.95,6.006,690,900
6087,2019_04_12 20:00:17,0.3923,0.9807,7.8845,31.93,31.95,5.908,720,960
6088,2019_04_12 20:00:18,1.8437,1.1376,7.7669,31.93,31.91,6.201,660,930
6089,2019_04_12 20:00:19,1.4122,0.0785,7.8845,31.99,32.03,5.713,720,930
6090,2019_04_12 20:00:20,1.4122,-0.8238,7.963,31.97,31.99,5.322,690,960
6091,2019_04_12 20:00:21,1.9221,0.7845,7.7669,31.95,31.97,5.615,690,900
6092,2019_04_12 20:00:22,2.0006,0.4707,8.2768,31.97,31.99,5.811,720,960
6093,2019_04_12 20:00:23,0.3923,1.216,8.1199,31.99,32.05,5.615,660,900
6094,2019_04_12 20:00:24,1.2553,-1.1376,7.3746,31.97,31.99,6.055,720,960
6095,2019_04_12 20:00:25,0.9807,3.805,8.0415,31.95,32.03,5.811,690,900
6096,2019_04_12 20:00:26,2.4713,-5.7663,7.6492,31.95,31.97,5.566,690,960
6097,2019_04_12 20:00:27,0.0392,-3.0989,7.6884,31.97,31.99,5.811,720,960
6098,2019_04_12 20:00:28,1.1768,-3.4127,7.5707,31.97,32.03,5.273,660,900
6099,2019_04_12 20:00:29,0.7061,-1.1376,7.8845,31.95,32.11,5.371,720,960
6100,2019_04_12 20:00:30,0.5492,-3.0204,7.5707,31.93,31.97,5.322,690,900
6101,2019_04_12 20:00:31,0.353,-0.7061,8.2768,31.95,32.05,5.322,690,960
6102,2019_04_12 20:00:32,1.6475,0.4315,8.2768,31.97,32.03,5.811,720,900
6103,2019_04_12 20:00:33,1.6083,0.9022,8.2376,31.95,32.03,5.42,660,960
6104,2019_04_12 20:00:34,0.9022,-2.079,7.8453,31.99,32.11,5.713,720,960
6105,2019_04_12 20:00:35,1.6867,-1.1768,7.6492,31.95,32.05,5.615,660,900
6106,2019_04_12 20:00:36,0.7061,0.6669,8.4337,31.95,32.11,5.518,720,960
6107,2019_04_12 20:00:37,0.2354,-0.6669,8.0022,31.97,32.11,5.225,720,900
6108,2019_04_12 20:00:38,0.4315,1.5691,7.8845,31.97,32.05,5.42,660,960
6109,2019_04_12 20:00:39,2.1182,-1.5298,7.7276,31.99,32.11,5.518,720,900
6110,2019_04_12 20:00:40,0.5492,-1.8437,7.61,31.95,32.05,6.104,660,960
6111,2019_04_12 20:00:41,1.0591,-1.9221,7.2569,31.99,32.09,5.371,720,900
6112,2019_04_12 20:00:42,2.079,0.353,7.9238,31.95,32.05,6.055,660,960
6113,2019_04_12 20:00:43,-0.5884,-0.353,8.2376,31.97,32.13,5.273,720,900
6114,2019_04_12 20:00:44,0.9022,-2.2359,8.1984,31.97,32.09,5.42,690,960
6115,2019_04_12 20:00:45,1.2945,-2.7851,7.1392,31.95,32.09,5.469,690,900
6116,2019_04_12 20:00:46,0.9414,3.7658,7.963,31.97,32.09,5.762,720,960
6117,2019_04_12 20:00:47,1.9221,-0.7453,7.963,31.97,32.11,5.908,660,900
6118,2019_04_12 20:00:48,1.5298,3.7658,9.2183,31.95,32.11,5.371,720,960
6119,2019_04_12 20:00:49,1.7652,-3.1381,7.2177,31.97,32.25,5.273,660,900
6120,2019_04_12 20:00:50,1.4514,-3.7265,7.7669,31.97,32.25,5.518,720,960
6121,2019_04_12 20:00:51,0.353,-2.0006,7.5315,31.99,32.17,5.225,660,900
6122,2019_04_12 20:00:52,1.2945,-4.8641,7.963,31.97,32.13,5.664,720,960
6123,2019_04_12 20:00:53,1.6083,-3.1381,7.6884,31.99,32.11,5.859,660,900
6124,2019_04_12 20:00:54,2.079,-3.0204,7.2961,31.97,32.13,5.518,720,960
6125,2019_04_12 20:00:55,2.432,-5.2564,7.4531,31.97,32.13,5.42,690,900
6126,2019_04_12 20:00:56,1.4514,-0.2354,8.316,31.97,32.19,5.42,690,960
6127,2019_04_12 20:00:57,0.9807,-1.7652,7.61,31.97,32.19,5.615,720,900
