1.961300,-3.216600,7.766900,32.830000,32.830000,6.348000,540.000000,750.000000,0.431500,-1.647500,7.923800,32.830000,32.830000,6.201000,600.000000,780.000000,2.235900,-2.745900,7.845300,32.830000,32.830000,6.543000,600.000000,780.000000,-1.451400,-2.549700,7.413800,32.830000,32.830000,6.055000,540.000000,780.000000,-1.294500,-1.294500,7.217700,32.830000,32.850000,6.396000,600.000000,780.000000,2.706600,-0.431500,8.472900,32.850000,32.890000,6.104000,540.000000,720.000000,-0.941400,0.235400,6.354700,32.810000,32.830000,6.152000,600.000000,780.000000
2.235900,-2.745900,7.845300,32.830000,32.830000,6.543000,600.000000,780.000000,-1.451400,-2.549700,7.413800,32.830000,32.830000,6.055000,540.000000,780.000000,-1.294500,-1.294500,7.217700,32.830000,32.850000,6.396000,600.000000,780.000000,2.706600,-0.431500,8.472900,32.850000,32.890000,6.104000,540.000000,720.000000,-0.941400,0.235400,6.354700,32.810000,32.830000,6.152000,600.000000,780.000000,-0.431500,-1.804400,6.903900,32.810000,32.890000,6.787000,600.000000,780.000000,2.628200,0.196100,8.512200,32.830000,32.850000,6.787000,540.000000,780.000000
-1.294500,-1.294500,7.217700,32.830000,32.850000,6.396000,600.000000,780.000000,2.706600,-0.431500,8.472900,32.850000,32.890000,6.104000,540.000000,720.000000,-0.941400,0.235400,6.354700,32.810000,32.830000,6.152000,600.000000,780.000000,-0.431500,-1.804400,6.903900,32.810000,32.890000,6.787000,600.000000,780.000000,2.628200,0.196100,8.512200,32.830000,32.850000,6.787000,540.000000,780.000000,1.922100,-2.471300,8.198400,32.830000,32.910000,6.738000,600.000000,780.000000,-0.627600,-0.392300,6.903900,32.810000,32.850000,6.592000,540.000000,780.000000
-0.941400,0.235400,6.354700,32.810000,32.830000,6.152000,600.000000,780.000000,-0.431500,-1.804400,6.903900,32.810000,32.890000,6.787000,600.000000,780.000000,2.628200,0.196100,8.512200,32.830000,32.850000,6.787000,540.000000,780.000000,1.922100,-2.471300,8.198400,32.830000,32.910000,6.738000,600.000000,780.000000,-0.627600,-0.392300,6.903900,32.810000,32.850000,6.592000,540.000000,780.000000,2.981200,-2.353600,8.433700,32.830000,32.890000,5.859000,600.000000,720.000000,-3.098900,0.039200,8.119900,32.830000,32.910000,6.787000,540.000000,780.000000
2.628200,0.196100,8.512200,32.830000,32.850000,6.787000,540.000000,780.000000,1.922100,-2.471300,8.198400,32.830000,32.910000,6.738000,600.000000,780.000000,-0.627600,-0.392300,6.903900,32.810000,32.850000,6.592000,540.000000,780.000000,2.981200,-2.353600,8.433700,32.830000,32.890000,5.859000,600.000000,720.000000,-3.098900,0.039200,8.119900,32.830000,32.910000,6.787000,540.000000,780.000000,1.216000,-1.451400,8.041500,32.830000,32.970000,6.152000,600.000000,780.000000,-1.176800,0.313800,7.649200,32.810000,32.890000,6.543000,540.000000,780.000000
-0.627600,-0.392300,6.903900,32.810000,32.850000,6.592000,540.000000,780.000000,2.981200,-2.353600,8.433700,32.830000,32.890000,5.859000,600.000000,720.000000,-3.098900,0.039200,8.119900,32.830000,32.910000,6.787000,540.000000,780.000000,1.216000,-1.451400,8.041500,32.830000,32.970000,6.152000,600.000000,780.000000,-1.176800,0.313800,7.649200,32.810000,32.890000,6.543000,540.000000,780.000000,-0.666900,-0.941400,7.492300,32.810000,32.970000,6.787000,600.000000,780.000000,2.157500,-4.393400,7.492300,32.830000,32.970000,6.201000,540.000000,720.000000
-3.098900,0.039200,8.119900,32.830000,32.910000,6.787000,540.000000,780.000000,1.216000,-1.451400,8.041500,32.830000,32.970000,6.152000,600.000000,780.000000,-1.176800,0.313800,7.649200,32.810000,32.890000,6.543000,540.000000,780.000000,-0.666900,-0.941400,7.492300,32.810000,32.970000,6.787000,600.000000,780.000000,2.157500,-4.393400,7.492300,32.830000,32.970000,6.201000,540.000000,720.000000,-1.451400,-3.177400,8.198400,32.830000,32.970000,6.641000,600.000000,780.000000,1.137600,0.078500,8.276800,32.830000,32.970000,6.543000,540.000000,780.000000
-1.176800,0.313800,7.649200,32.810000,32.890000,6.543000,540.000000,780.000000,-0.666900,-0.941400,7.492300,32.810000,32.970000,6.787000,600.000000,780.000000,2.157500,-4.393400,7.492300,32.830000,32.970000,6.201000,540.000000,720.000000,-1.451400,-3.177400,8.198400,32.830000,32.970000,6.641000,600.000000,780.000000,1.137600,0.078500,8.276800,32.830000,32.970000,6.543000,540.000000,780.000000,4.354200,-0.078500,8.669100,32.830000,32.890000,6.396000,600.000000,720.000000,-1.490600,-1.412200,7.178500,32.830000,32.950000,6.055000,540.000000,780.000000
2.157500,-4.393400,7.492300,32.830000,32.970000,6.201000,540.000000,720.000000,-1.451400,-3.177400,8.198400,32.830000,32.970000,6.641000,600.000000,780.000000,1.137600,0.078500,8.276800,32.830000,32.970000,6.543000,540.000000,780.000000,4.354200,-0.078500,8.669100,32.830000,32.890000,6.396000,600.000000,720.000000,-1.490600,-1.412200,7.178500,32.830000,32.950000,6.055000,540.000000,780.000000,-0.509900,-2.471300,7.296100,32.830000,32.910000,6.494000,570.000000,780.000000,1.922100,-0.156900,7.688400,32.830000,32.990000,6.055000,570.000000,720.000000
1.137600,0.078500,8.276800,32.830000,32.970000,6.543000,540.000000,780.000000,4.354200,-0.078500,8.669100,32.830000,32.890000,6.396000,600.000000,720.000000,-1.490600,-1.412200,7.178500,32.830000,32.950000,6.055000,540.000000,780.000000,-0.509900,-2.471300,7.296100,32.830000,32.910000,6.494000,570.000000,780.000000,1.922100,-0.156900,7.688400,32.830000,32.990000,6.055000,570.000000,720.000000,1.765200,-2.510500,8.002200,32.810000,32.990000,6.348000,540.000000,780.000000,2.275100,1.019900,8.041500,32.810000,32.970000,5.908000,600.000000,720.000000
-1.490600,-1.412200,7.178500,32.830000,32.950000,6.055000,540.000000,780.000000,-0.509900,-2.471300,7.296100,32.830000,32.910000,6.494000,570.000000,780.000000,1.922100,-0.156900,7.688400,32.830000,32.990000,6.055000,570.000000,720.000000,1.765200,-2.510500,8.002200,32.810000,32.990000,6.348000,540.000000,780.000000,2.275100,1.019900,8.041500,32.810000,32.970000,5.908000,600.000000,720.000000,0.000000,-1.216000,7.453100,32.830000,32.970000,6.152000,540.000000,780.000000,0.274600,-0.313800,7.570700,32.850000,33.050000,6.055000,570.000000,780.000000
1.922100,-0.156900,7.688400,32.830000,32.990000,6.055000,570.000000,720.000000,1.765200,-2.510500,8.002200,32.810000,32.990000,6.348000,540.000000,780.000000,2.275100,1.019900,8.041500,32.810000,32.970000,5.908000,600.000000,720.000000,0.000000,-1.216000,7.453100,32.830000,32.970000,6.152000,540.000000,780.000000,0.274600,-0.313800,7.570700,32.850000,33.050000,6.055000,570.000000,780.000000,1.804400,-1.137600,9.022100,32.850000,32.990000,5.811000,570.000000,720.000000,0.941400,-0.039200,8.119900,32.830000,32.990000,6.201000,540.000000,780.000000
2.275100,1.019900,8.041500,32.810000,32.970000,5.908000,600.000000,720.000000,0.000000,-1.216000,7.453100,32.830000,32.970000,6.152000,540.000000,780.000000,0.274600,-0.313800,7.570700,32.850000,33.050000,6.055000,570.000000,780.000000,1.804400,-1.137600,9.022100,32.850000,32.990000,5.811000,570.000000,720.000000,0.941400,-0.039200,8.119900,32.830000,32.990000,6.201000,540.000000,780.000000,1.098300,-3.255800,7.610000,32.830000,33.050000,5.908000,600.000000,720.000000,0.666900,-1.019900,8.041500,32.830000,32.990000,5.811000,540.000000,780.000000
0.274600,-0.313800,7.570700,32.850000,33.050000,6.055000,570.000000,780.000000,1.804400,-1.137600,9.022100,32.850000,32.990000,5.811000,570.000000,720.000000,0.941400,-0.039200,8.119900,32.830000,32.990000,6.201000,540.000000,780.000000,1.098300,-3.255800,7.610000,32.830000,33.050000,5.908000,600.000000,720.000000,0.666900,-1.019900,8.041500,32.830000,32.990000,5.811000,540.000000,780.000000,1.647500,-1.608300,7.139200,32.830000,33.070000,6.641000,540.000000,750.000000,-0.784500,-0.666900,7.217700,32.830000,32.970000,5.713000,600.000000,750.000000
0.941400,-0.039200,8.119900,32.830000,32.990000,6.201000,540.000000,780.000000,1.098300,-3.255800,7.610000,32.830000,33.050000,5.908000,600.000000,720.000000,0.666900,-1.019900,8.041500,32.830000,32.990000,5.811000,540.000000,780.000000,1.647500,-1.608300,7.139200,32.830000,33.070000,6.641000,540.000000,750.000000,-0.784500,-0.666900,7.217700,32.830000,32.970000,5.713000,600.000000,750.000000,2.353600,-1.843700,8.747500,32.850000,33.050000,6.543000,540.000000,780.000000,-0.470700,-0.902200,8.002200,32.830000,32.990000,6.152000,540.000000,720.000000
0.666900,-1.019900,8.041500,32.830000,32.990000,5.811000,540.000000,780.000000,1.647500,-1.608300,7.139200,32.830000,33.070000,6.641000,540.000000,750.000000,-0.784500,-0.666900,7.217700,32.830000,32.970000,5.713000,600.000000,750.000000,2.353600,-1.843700,8.747500,32.850000,33.050000,6.543000,540.000000,780.000000,-0.470700,-0.902200,8.002200,32.830000,32.990000,6.152000,540.000000,720.000000,-0.902200,-0.274600,8.865200,32.810000,32.990000,6.738000,600.000000,780.000000,2.745900,-0.784500,8.747500,32.830000,33.050000,6.445000,540.000000,720.000000
